RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
875,8.55,0.00,5.12
876,8.54,0.00,5.04
877,8.54,0.00,5.17
878,8.54,0.00,5.43
879,8.54,0.00,5.48
880,8.54,0.00,5.57
881,8.53,0.00,5.39
882,8.53,0.00,5.57
883,8.51,0.00,5.52
884,8.51,0.00,5.61
885,8.50,0.00,5.48
886,8.50,0.00,5.33
887,8.49,0.00,5.21
888,8.49,0.00,5.61
889,8.48,0.00,5.77
890,8.48,0.00,6.14
891,8.48,0.00,6.29
892,8.48,0.00,6.09
893,8.46,0.00,6.00
894,8.46,0.00,5.87
895,8.47,0.00,5.70
896,8.46,0.00,5.57
897,8.46,0.00,5.48
898,8.45,0.00,5.39
899,8.44,0.00,5.22
900,8.44,0.00,5.59
901,8.43,0.00,5.55
902,8.43,0.00,5.59
903,8.42,0.00,5.55
904,8.40,0.00,5.36
905,8.39,0.00,5.32
906,8.39,0.00,5.22
907,8.39,0.00,5.13
908,8.38,0.00,5.00
909,8.38,0.00,5.13
910,8.37,0.00,5.09
911,8.36,0.00,4.96
912,8.35,0.00,5.09
913,8.35,0.00,4.91
914,8.35,0.00,5.05
915,8.34,0.00,5.15
916,8.34,0.00,4.95
917,8.34,0.00,4.85
918,8.35,0.00,4.70
919,8.34,0.00,4.60
920,8.34,0.00,4.80
921,8.34,0.00,5.00
922,8.34,0.00,4.95
923,8.34,0.00,5.10
924,8.34,0.00,4.95
925,8.33,0.00,4.86
926,8.32,0.00,5.00
927,8.31,0.00,4.90
928,8.31,0.00,4.70
929,8.31,0.00,4.62
930,8.31,0.00,4.45
931,8.31,0.00,4.55
932,8.31,0.00,4.45
933,8.31,0.00,4.35
934,8.31,0.00,4.22
935,8.31,0.00,4.04
936,8.31,0.00,4.17
937,8.31,0.00,4.35
938,8.31,0.00,4.52
939,8.31,0.00,4.86
940,8.31,0.00,4.68
941,8.30,0.00,4.71
942,8.30,0.00,4.59
943,8.30,0.00,4.68
944,8.29,0.00,4.59
945,8.29,0.00,4.43
946,8.29,0.00,4.42
947,8.29,0.00,4.50
948,8.29,0.00,4.62
949,8.29,0.00,4.74
950,8.29,0.00,4.70
951,8.29,0.00,4.78
952,8.29,0.00,4.87
953,8.29,0.00,4.75
954,8.29,0.00,4.83
955,8.27,0.00,4.75
956,8.27,0.00,4.79
957,8.26,0.00,4.62
958,8.26,0.00,4.79
959,8.26,0.00,5.09
960,8.26,0.00,5.17
961,8.25,0.00,5.13
962,8.25,0.00,5.17
963,8.25,0.00,5.04
964,8.25,0.00,5.17
965,8.25,0.00,5.30
966,8.25,0.00,5.12
967,8.25,0.00,5.00
968,8.25,0.00,5.08
969,8.24,0.00,4.92
970,8.24,0.00,5.08
971,8.24,0.00,5.04
972,8.24,0.00,5.32
973,8.23,0.00,5.20
974,8.23,0.00,5.24
975,8.23,0.00,5.36
976,8.23,0.00,5.19
977,8.23,0.00,5.52
978,8.22,0.00,5.40
979,8.22,0.00,5.44
980,8.21,0.00,5.36
981,8.21,0.00,5.48
982,8.21,0.00,5.64
983,8.21,0.00,5.76
