RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
913,51.61,0.00,18.00
914,51.65,0.00,17.67
915,51.69,0.00,17.17
916,51.73,0.00,16.50
917,51.77,0.00,16.17
918,51.81,0.00,15.67
919,51.85,0.00,15.33
920,51.85,0.00,13.71
921,51.85,0.00,12.50
922,51.85,0.00,13.00
923,51.85,0.00,11.89
924,51.90,0.00,13.00
925,51.94,0.00,12.75
926,51.99,0.00,14.29
927,52.04,0.00,14.00
928,52.08,0.00,13.43
929,52.08,0.00,12.12
930,52.08,0.00,10.89
931,52.08,0.00,10.00
932,52.13,0.00,10.89
933,52.13,0.00,10.00
934,52.18,0.00,10.78
935,52.23,0.00,10.33
936,52.23,0.00,9.60
937,52.23,0.00,9.09
938,52.23,0.00,8.67
939,52.23,0.00,8.23
940,52.28,0.00,8.58
941,52.34,0.00,9.00
942,52.34,0.00,9.18
943,52.34,0.00,9.36
944,52.38,0.00,10.10
945,52.38,0.00,9.27
946,52.38,0.00,8.83
947,52.38,0.00,8.31
948,52.38,0.00,7.93
949,52.43,0.00,8.38
950,52.48,0.00,9.00
951,52.48,0.00,8.46
952,52.48,0.00,8.00
953,52.48,0.00,8.14
954,52.48,0.00,7.73
955,52.52,0.00,8.14
956,52.52,0.00,7.67
957,52.56,0.00,7.93
958,52.56,0.00,7.67
959,52.56,0.00,7.31
960,52.56,0.00,7.00
961,52.61,0.00,7.38
962,52.61,0.00,7.44
963,52.65,0.00,7.73
964,52.65,0.00,7.44
965,52.65,0.00,7.18
966,52.65,0.00,6.83
967,52.65,0.00,6.94
968,52.65,0.00,7.47
969,52.69,0.00,7.69
970,52.69,0.00,7.47
971,52.69,0.00,7.71
972,52.69,0.00,7.39
973,52.72,0.00,7.65
974,52.72,0.00,7.71
975,52.72,0.00,8.38
976,52.72,0.00,8.44
977,52.72,0.00,8.12
978,52.75,0.00,8.44
979,52.75,0.00,8.00
980,52.77,0.00,8.38
981,52.77,0.00,8.56
982,52.77,0.00,8.81
983,52.77,0.00,9.00
984,52.77,0.00,9.80
985,52.79,0.00,10.43
